time,user,content,extra
210529-231923,CrazyAries,三个月减了40斤，求屁癌鼓励
210529-231927,箫九桑,挺好
210529-231933,-焦糖板栗,老板牛啊
210529-231936,无意冥想,好耶
210529-231939,二柒兮,牛啊
210529-231939,一只墨水猫,草
210529-231941,小李飞刀刀,老板牛壁
210529-231941,-焦糖板栗,牛哇
210529-231941,箫九桑,还是早点睡api
210529-231942,蒙特君,不是jk恶魔城马
210529-231943,原味仿生天使666,牛哇
210529-231944,GorPeare,马吗
210529-231944,虚之实之,lb6666
210529-231945,酋长咸鱼不愿翻身,三个月，涨了4斤
210529-231946,冥府柽橼,2333333
210529-231947,不可拿去烧的汽油,哈哈哈哈
210529-231949,围观的逗比,今天可以早点听到晚安电台吗
210529-231949,恋の迷宫,减了40斤，nb
210529-231950,哌泊噻嗪,要去哪
210529-231950,便利屋68アル,草
210529-231951,阿尼德罗追忆馆,老板厉害，坚持住
210529-231951,准移动闭塞,GKD下城
210529-231952,wilu,啊今天没有以撒环节了吗
210529-231953,超凉の小火,正在减，一起努力
210529-231953,燃烧的碳灰,好啊好啊
210529-231956,midnight-neko,lb太强了
210529-231957,负能量载体,出门？
210529-231958,R_れをる,你哪来的时间减
210529-231958,水元素想着火,去年也是这样说的
210529-231958,Johnson123-魑魅魍魉,哈哈哈哈您说笑了
210529-232000,空神巷,猛啊
210529-232001,来♂战♂个♂痛♂快♂,3个月，胖了40斤
210529-232001,烤之高兴,pi七月去哪里
210529-232010,原味仿生天使666,lb注意增肌啊
210529-232010,Christian492018,出门减肥，不出门不减肥
210529-232010,美绫,.
210529-232012,花生米Ha3my,7月BW
210529-232012,燃烧的碳灰,那要减多少啊
210529-232013,夏塔子,想看以撒
210529-232014,Prototoype,老板最好是去医院看看这样瘦很不正常的
210529-232022,璞玉hui金,活久点
210529-232025,神炎加农,草
210529-232029,蘑菇碳,梦中减肥
210529-232030,伊吹萃香的酒葫,在刷脂的我 很苦逼 
210529-232030,烤之高兴,上海bw吗
210529-232032,鼠苑苑,少吃碳水化合物来减
210529-232033,Z77777777777,活久点
210529-232033,joydax,健身环
210529-232034,汝の神,玩累了就直接睡,么关系的
210529-232034,__没有名字,pi考虑玩玩健身环？
210529-232034,蘑菇君菌,试着调调作息？
210529-232035,超凉の小火,上班玩健身环
210529-232038,空想森林_,你可以上班减肥
210529-232039,是晴先生不是秦啊,想看健身环
210529-232041,SDMG,得看之前多少
210529-232042,Aprilinya,直播健身环提上日程
210529-232045,Joshua_Josta,只跑步能减肥吗
210529-232045,奈護未子虎,pi现在就很棒了
210529-232047,千年里卡,好好控制饮食
210529-232047,贫道是绅士,下班就睡，睡醒上班
210529-232049,小屁孩zxh,多吃蛋白质，少吃碳水，适当锻炼
210529-232058,仰望欧洲的酋长丿,今天没有以撒？
210529-232101,只野馬鹿,健康减脂，合理减肥，节食速成那种反而伤身体的
210529-232101,吹牛大仙,没机会运动的话减肥难啊，管嘴太痛苦了
210529-232103,荷包蛋即是正义,太惨了
210529-232106,Friede_,直播健身环
210529-232106,取名字困难症重度患者,今天晚上还要开欧卡吗？
210529-232108,不要抢我的泡泡纸,健身环
210529-232110,伊吹萃香的酒葫,直播健身
210529-232110,原罪剖析,不减肥的理由
210529-232113,空想森林_,呜呜 叔叔心太黑
210529-232113,关爱孤寡老豹,健身环有请
210529-232114,箫九桑,要是健身换
210529-232116,越谷小鞠厨,每天都有让直播健身环的
210529-232116,酸萝北别吃,直播健身环！！！！
210529-232118,汝の神,如果API是妹子也许就可以健身赚时常了()
210529-232119,时言。,健身环呢
210529-232119,不带馅的包仔,    健身环
210529-232120,奈護未子虎,没有直播健身环环节
210529-232123,白白白白夕,健身环呢
210529-232124,肝炸裂的苏丹红,运动太痛苦了我选择管嘴x
210529-232124,相机牌暖靥,可以每个月业障到了以后减
210529-232124,荷包蛋即是正义,超美丽3d健身环
210529-232128,红薯散养专业户,别呀
210529-232132,诗NaiYi,直播舞力全开呀
210529-232134,空良之成,？
210529-232135,Friede_,小崔 我的小崔
210529-232135,鹿鹿鹿鹿贺凛,草，怎么这么丑了
210529-232135,单挑api,不，我的小崔
210529-232136,红薯散养专业户,想看小崔
210529-232136,SUYUだ,这是！
210529-232136,箫九桑,要是健身环和猫里奥一样有节目效果就好了
210529-232137,蔬菜汁QAQ,no~~~
210529-232137,Mio_kafei,我的小崔 呜呜呜 
210529-232138,不要抢我的泡泡纸,不！小崔
210529-232138,CN才能,整一个动感单车边蹬车边玩游戏（
210529-232140,小屁孩zxh,可是你的新车还没开过呢
210529-232140,酸萝北别吃,我的小崔，不……
210529-232140,酱油,早点睡
210529-232141,Abby_Official,直播健身完开欧卡
210529-232141,小天才的狗子,开呀
210529-232142,枫人院的蜜柑,小崔，我的小崔
210529-232143,不可拿去烧的汽油,也行
210529-232143,捌别别,呜呜大卡车
210529-232143,一条臭鳜鱼,小崔
210529-232144,cancan,Noooo
210529-232144,空良之成,妹子还行
210529-232144,摸烤鱼的蕾咪,不
210529-232145,四季桜姫,可以考虑早点睡
210529-232146,荷包蛋即是正义,小崔！！
210529-232147,只野馬鹿,随意，api哪怕扫雷都能讲相声（）
210529-232147,此生不若换壶酒,什么时候有api-金环形态
210529-232147,Freeze_zzz,1
210529-232148,吹牛大仙,问题是半夜播健身环吵邻居而且未必健康
210529-232148,林汐Lincy,小崔，我的小崔
210529-232149,清廉正直的鸦天狗,我小崔呢？
210529-232149,小屁孩zxh,不开欧卡也可以听电台吗？
210529-232151,红薯散养专业户,等了一晚上就是等小崔
210529-232151,是羊排哦,1
210529-232153,岁朝朝,1
210529-232153,哼哧哧,早点休息
210529-232154,Johnson123-魑魅魍魉,多歇息，别开了就
210529-232156,摸烤鱼的蕾咪,车车，我的车车
210529-232156,郁雨羽,呜呜呜，欧卡，我的欧卡
210529-232157,Hass999,呃呃
210529-232157,七崎七奈,没有小崔了
210529-232157,天柒,呃呃
210529-232158,一只废污,呃呃
210529-232159,箫九桑,死了啦
210529-232200,Kabra,呃啊
210529-232200,Y雪花花,特别想看...卡车
210529-232200,XZnotch,?
210529-232201,藤本千日红,12星主播小崔
210529-232206,-Marine-,呃呃
210529-232208,不可拿去烧的汽油,都怪你们啦
210529-232209,赤兔煲,呃呃
210529-232210,星剑空焰雨,别晚上健身，想害人是吧，晚上疲劳不能剧烈运动容易出事
210529-232211,小李飞刀刀,不开也行，休息重要
210529-232214,扎德尔,晚安
210529-232216,破光者,今天有小崔吗
210529-232216,EnumaElishio,后以撒？
210529-232221,越谷小鞠厨,好耶
210529-232222,7ittleroot,累了就直接睡，没问题的
210529-232225,Mio_kafei,还是别开了 身体重要
210529-232225,TonyShambles,才说你两句，你就嫌我烦
210529-232233,红薯散养专业户,虽然很心疼熬夜但是真的想看小崔。。
210529-232237,藤本千日红,不过周末有的节目可能不播
210529-232239,花卿词,jk地下城可以不打，欧卡一定开
210529-232240,不列天OST,好好
210529-232240,奈護未子虎,好哒
210529-232240,永恒de枷锁,.
210529-232242,不瓜皮的瓜皮猫,好耶
210529-232243,吹牛大仙,好
210529-232244,岩村拓弥,注意身体啊
210529-232245,啊噗噜叽,身体要紧
210529-232247,EnumaElishio,今天没以撒了吗
210529-232248,cancan,好耶
210529-232251,不可拿去烧的汽油,说好的调作息呢233
210529-232251,极东の六花酱,1
210529-232251,星辉Seiki,你以为我们会信你睡觉吗
210529-232252,白宿QWQ,早点休息
210529-232253,便利屋68アル,好耶
210529-232259,酸萝北别吃,熬夜的话不要剧烈运动，会直接昏迷
210529-232304,TonyShambles,黑轰龙
210529-232310,只野馬鹿,滚地烤鸡
210529-232311,européen,昨天有花嫁重炮么？没有的话今天想看！
210529-232311,吉尔少佐,最近没有有马环节了？还是提前了
210529-232318,不可拿去烧的汽油,昨天有
210529-232324,rainbowthechild,累了就睡
210529-232328,拉拉小柒,飘过去
210529-232334,幽魂雷路,~
210529-232345,越谷小鞠厨,确实
210529-232347,原罪剖析,婚纱气槽呢？
210529-232352,小幻魂,api这次长逃准备用哪个啊
210529-232352,風見氏yuuka,确实
210529-232353,斗酱_,1
210529-232406,wzcyc-,重炮我的重炮
210529-232410,犬井良人Wodahs,1
210529-232411,赤沢キヨkiyo,最近看直播的时长变短了，因为想等末世完结
210529-232416,蘑菇君菌,新地图捏
210529-232418,Takuu_,空窗期
210529-232419,夜白穹,不玩其他世界吗
210529-232420,Friede_,还有换图吗
210529-232424,AltairEx,不要变成了黄金城的DLC
210529-232424,__没有名字,可以换个地图玩吗
210529-232426,小屁孩zxh,暂鸽
210529-232428,这里是一只星刃,新地图等寄生虫MOD更新
210529-232429,咸鱼华,不会像黄金城那样坑了吧（
210529-232429,TonyShambles,还有海底城市呐
210529-232430,伊则瑞尔,换图？
210529-232430,一只赤赤,什么？
210529-232431,未名之夜,就鸽两三天
210529-232435,Elic-1,快进到没有末世看我要死了
210529-232444,伊则瑞尔,pk
210529-232447,伊则瑞尔,ok
210529-232452,吹牛大仙,再等作者更新吧
210529-232454,茶耶_,新地图重新开荒吗
210529-232456,小屁孩zxh,那加dlcmod
210529-232500,蚀风残月,起飞
210529-232500,七相百生,也不是不行
210529-232502,Z77777777777,笑死
210529-232502,酒酿红杏,草
210529-232503,蕾咪の威严（笑）,草草
210529-232503,七七七七七七七_official,皮皮 水球那个地图 隧道里会极限刷怪的 杀都杀不完
210529-232503,荷包蛋即是正义,又要一波数据调整？
210529-232505,逐旗Zzzzzz,草
210529-232505,蚀风残月,也不是不行
210529-232506,汝の神,大量平衡性更新(不是)
210529-232507,吃鱼骨头不吐骨头的猫,ff6.0会玩吗
210529-232508,可可100,加上小白爆炸箭？
210529-232509,Quindecim_FT,beta还要很久吧，以他们之前的速度
210529-232509,国欠妹,可以搞个高楼然后自己做个大母巢一起打下来
210529-232510,茶耶_,现在圈养魔神柱实在是太没有游戏性了
210529-232512,Aprilinya,6.0会播吗
210529-232513,月色朦胧夜撩人,那也不是不行
210529-232513,1倚天屠龙1,希望不会变成冰与火一样
210529-232516,葵花牌2333,也不是不行，有新鱼王就行
210529-232520,月色朦胧夜撩人,甚至还挺好的
210529-232521,我会害你吗,那枪械更不更新啊
210529-232524,蘑菇君菌,全部技改（）
210529-232526,酒酿红杏,FF6.0会来玩吗
210529-232528,八坂肆季子,有新东西就行，等级上限无所谓23333我还懒得练级2333
210529-232532,IIllllllII,会数据压缩
210529-232533,云曦筱,打卡
210529-232537,国欠妹,还有希望有水里的boss
210529-232544,荷包蛋即是正义,不圈养出门被贴脸完美体打爆，没办法啊
210529-232613,蕾咪の威严（笑）,呃呃
210529-232613,只野馬鹿,呃呃
210529-232614,天柒,呃呃
210529-232615,浓咖好好喝,呃呃
210529-232615,极东の六花酱,呃呃
210529-232616,-Marine-,呃呃
210529-232616,与现实失联OvO,饿饿
210529-232617,Hass999,呃呃
210529-232617,中野ななめ,呃呃
210529-232617,夏尔菌,呃呃
210529-232617,原罪剖析,露骨
210529-232617,手癌⑨,呃呃
210529-232618,伊则瑞尔,呃呃
210529-232618,荷包蛋即是正义,呃啊
210529-232618,馥郁香型,呃呃
210529-232618,131kun,呃呃
210529-232619,AriosZ,呃呃
210529-232619,月色朦胧夜撩人,呃呃
210529-232619,唯一指定hapi,2333
210529-232619,Brumm,呃呃
210529-232619,贫道是绅士,呃呃
210529-232619,阿-琳琳琳,呃呃
210529-232619,就是那个很帅的B帝,呃呃
210529-232619,猫控119,呃呃
210529-232620,阿酪,呃呃
210529-232621,茶耶_,被打爆才像末世嘛，乱杀那怎么成末世的呢
210529-232621,谁予长安,呃
210529-232622,便利屋68アル,呃呃
210529-232623,糯米鱼团团,呃呃
210529-232624,可怜笙儿在线自闭,呃呃
210529-232628,Z77777777777,呃呃
210529-232629,摸鱼程度的能力,都怪你 死了啦
210529-232633,这里是一只星刃,还有个洞穴地形
210529-232639,永眠之瞳,1
210529-232654,茶耶_,水球地图一个地方没点亮 怪就全刷那了
210529-232656,这里是一只星刃,水世界生态球和洞穴地形都看着很有意思
210529-232706,茶耶_,洞穴真的很压抑
210529-232711,茶耶_,玩了一天玩不下去了
210529-232715,纯白协奏曲,能不能太刀直接上去打算了
210529-232716,这里是一只星刃,水世界配合新版本寄生虫，估计很吓人
210529-232723,国欠妹,地底世界刷怪太极端
210529-232735,岩间明,超视距白嫖
210529-232749,小小baker,哇
210529-232751,荷包蛋即是正义,猛啊
210529-232755,茶耶_,水球那个地铁路上全是怪 而且老是有jj怪
210529-232757,月色朦胧夜撩人,血强
210529-232806,茶耶_,然后把管道炸个瀑布出来
210529-232810,搞姬教教主,这个空中攻击有MH内味了
210529-232817,椰同学慵懒中,来了
210529-232837,羽生天华,跑（跳）
210529-232854,蕾咪の威严（笑）,以撒无了(悲)
210529-232855,是妮頭鴨,安全驾驶
210529-232855,墓標ちゃん,好耶
210529-232858,花前迟梦,今天不以撒嘛
210529-232903,蓬莱の人形_,硬核呢（
210529-232908,月色朦胧夜撩人,今天没以撒环节了啊
210529-232908,墓標ちゃん,开cece快快乐
210529-232913,六月的冰棒,换角色了吗
210529-232921,花前迟梦,今天小崔
210529-232925,逵德李,举证责任倒置
210529-232937,荷包蛋即是正义,那只有2天啊
210529-232941,祈乃烨,魅魔剑圣
210529-232941,不想当救世主,一个月pi要满几个小时啊
210529-232942,这里是一只星刃,月末好好休息下
210529-232943,半截尺子,业障
210529-232947,夜白穹,别熬夜
210529-232949,荷包蛋即是正义,还有2天就下个月了
210529-232951,水元素想着火,下个月还说减肥
210529-232954,夜白穹,下午播
210529-232957,这里是一只星刃,这个月是有MC冲业障
210529-232958,长期五月病患者,BOSS模式能自己变大吗？
210529-232959,虚之实之,注意休息呀
210529-232959,岩村拓弥,辛苦
210529-233002,荷包蛋即是正义,卧槽
210529-233006,馥郁香型,哈哈哈哈哈 
210529-233006,乌龙⑤茶,77777
210529-233007,Brumm,纯拉了
210529-233007,这里是一只星刃,好COMBO
210529-233007,酸萝北别吃,要不休息一下吧
210529-233008,岩村拓弥,辛苦pi猫
210529-233008,羽生天华,哈哈哈哈
210529-233008,西木野妈个姬,！好强
210529-233009,唔好啵嘴,太早了小崔还没上班
210529-233009,浮世繁華,API今晚开到枪台了吗？
210529-233011,Taisut,77
210529-233013,此用户已吃撑,抱头蹲防
210529-233013,夏日灬, 有调整开播时间的打算吗
210529-233014,呵呵兽呵呵,多摸一摸吧
210529-233017,花前迟梦,这个月为啥压力大啊
210529-233017,小小baker,没存档2333
210529-233018,Millaroots,弹反的
210529-233018,无才桑,被撒子杀了
210529-233022,我说不行就是不行,不存档的后果
210529-233023,银切紫,jiaonibubaocun
210529-233027,软弱的魔王,两发弹反瞬间白给
210529-233033,番茄鳗鱼饭,1
210529-233034,羽生天华,当时怎么杀boss自己就怎么死（）
210529-233037,岩村拓弥,火焰弓！
210529-233038,Millaroots,这弓箭boss我都试着只用盾弹反死了
210529-233045,小圈子自娱自乐足矣,1
210529-233053,七相百生,这不API么
210529-233100,礼程,呦呦鹿鸣，食野之苹
210529-233104,狐狐狐狐狐狸人,麦pi
210529-233119,Bravebird,kl
210529-233147,Bravebird,啥游戏
210529-233200,TURMEN,八神还行
210529-233206,六月的冰棒,开始的女主呢？
210529-233207,hulapu-,kof2002
210529-233209,子墨子曰w,帅
210529-233211,六月的冰棒,变身了？
210529-233212,Millaroots,lost ruins
210529-233213,长角的角义,这是boss模式吗？
210529-233217,QAQ-喵酱,请问Pi今天撒了嘛
210529-233220,怒怒哀楽,劳斯特入应
210529-233227,真·鸿尘浪子,今晚有卡车吗？
210529-233228,单挑api,hao
210529-233228,吹牛大仙,草
210529-233230,不可拿去烧的汽油,az
210529-233233,NrAI,草
210529-233233,柳絮_C,草
210529-233233,AriosZ,QS
210529-233237,六月的冰棒,哈？
210529-233237,Brumm,boss模式接的是真结局剧情
210529-233238,终封号,草
210529-233240,ww-Desole,？
210529-233240,雨原H,草
210529-233241,软弱的魔王,新时代的恶女
210529-233241,荷包蛋即是正义,草
210529-233242,WCDPrologue,qs
210529-233245,夜雨街巷,草
210529-233245,卡理梅乾,草
210529-233246,bettygao,不是色死库水的时候了
210529-233246,Brumm,不是普通结局剧情
210529-233247,KirisakiMashiro,(〜￣△￣)〜
210529-233248,西木野妈个姬,啊！
210529-233250,物穆无穷,硬se是吧
210529-233251,Hass999,草
210529-233251,烧烤三斤半漂亮吱吱,秀儿
210529-233252,吹牛大仙,哈哈哈哈
210529-233255,Bravebird,青叶
210529-233255,十方の圆舞曲,草
210529-233257,蕾咪の威严（笑）,被秀了
210529-233257,只野馬鹿,法师饿饿
210529-233257,你发现了一只孤山,哈哈哈哈哈
210529-233258,Hass999,草
210529-233258,-Marine-,呃呃
210529-233258,AriosZ,呃呃
210529-233258,夏日灬,草
210529-233259,蕾咪蘑菇汤,跑太慢23333
210529-233300,吹牛大仙,哈哈哈哈哈
210529-233301,NrAI,哈哈哈哈哈哈哈哈哈
210529-233301,软弱的魔王,哈哈哈哈哈
210529-233302,千代紙,呃呃
210529-233302,是妮頭鴨,草
210529-233302,荷包蛋即是正义,恐怖
210529-233302,我谔谔谔谔我,缓慢吼
210529-233303,midnight-neko,草
210529-233303,卡理梅乾,呃呃
210529-233304,夜雨街巷,哈哈哈哈哈哈哈哈哈
210529-233305,便利屋68アル,呃呃
210529-233305,雨原H,呃呃
210529-233306,六月的冰棒,这些是boss？
210529-233308,狸弯弯,全部木大
210529-233309,清廉正直的鸦天狗,草
210529-233310,红西铀,轰哥还是厉害啊
210529-233310,荷包蛋即是正义,机动性太差被打爆
210529-233312,正經人誰看直播啊,呃呃
210529-233315,六月的冰棒,倒序讲故事吗
210529-233318,长角的角义,这就是boss模式吗？
210529-233322,Eternity冀燚,曼德拉草吗
210529-233335,蒙特君,boss加入我方时.jpg
210529-233337,清廉正直的鸦天狗,後日談
210529-233347,夏日灬,PI对不准
210529-233355,痞子张_,这游戏，我想起来了。这制作组之前做黄油的hhhh
210529-233356,伟大的狮心人面人,洗白弱三分
210529-233358,furan17940,洗白弱三分模式
210529-233359,leavezey,也不能变大
210529-233412,玩笑丶一句,太刀，弹反
210529-233413,六月的冰棒,敌方boss变为我方可操纵角色后.jpg
210529-233413,wzcyc-,太刀格挡弹反
210529-233414,胖龟骑士,刀
210529-233416,一只废污,太刀弹反随便打阿
210529-233417,罗修喵,前面的细嗦
210529-233428,大和赤骥OfficiaI,用弓箭手跳A最快
210529-233428,只野馬鹿,见切如风太没有挑战性了（）
210529-233434,棒打鹌鹑,嘬一口先
210529-233438,虛誕,快进到被爆射
210529-233440,长角的角义,还有新剧情?好耶
210529-233444,夏露-小学森,皮皮
210529-233445,-Marine-,哦？
210529-233446,131kun,三位一体模式
210529-233449,西木野妈个姬,草
210529-233452,痞子张_,你看这立绘就知道这制作组之前做啥的hhhh
210529-233453,ketsu_oto,？
210529-233454,-Marine-,草
210529-233455,馥郁香型,中路对狙
210529-233459,岩间明,那个妹子复活了？
210529-233500,猴哥的嘛,草
210529-233500,幻想の东方,因为都是虫子
210529-233501,ketsu_oto,剧情怪了起来
210529-233502,WCDPrologue,草
210529-233504,一曲舞惊鸿丶,中门对狙
210529-233505,小小baker,？？？
210529-233506,棒打鹌鹑,傻了吧，爷会跳
210529-233508,天明雨后,她本来就不是本体吧
210529-233510,同步率一直很高,对面是拟态，不是你
210529-233510,末柳桑,哇，HSO
210529-233510,吹牛大仙,教你不分离（）
210529-233516,notaall,我明白了，因为另外两个人没有翻滚！！！
210529-233520,vanilla0v0,黑丝长腿，我可以
210529-233521,我会暖床你会吗,这是其他的拟态吧
210529-233521,受生活迫害的小猫咪,1
210529-233522,Lanyu2936,可能因为有其他虫子复制了纯？
210529-233528,reqiuem,太刀妹乱杀
210529-233530,活着没有用户名,主要是有拟态这一说
210529-233538,活着没有用户名,都可以复制
210529-233538,原罪剖析,呃呃
210529-233538,莱月希卡利,两个都是假的  都是虫妹都是你太
210529-233541,卡理梅乾,呃呃
210529-233541,一只废污,纯早就死了，现在都是虫子
210529-233542,我谔谔谔谔我,谔谔
210529-233542,西木野妈个姬,呃呃
210529-233543,你发现了一只孤山,呃呃
210529-233543,Brumm,呃呃
210529-233543,蒙特君,純不是早凉凉了
210529-233544,KirisakiMashiro,呃呃
210529-233544,-Marine-,呃呃
210529-233544,Hass999,好接
210529-233545,只野馬鹿,读条职业
210529-233546,茶耶_,eeee
210529-233546,是妮頭鴨,呃呃
210529-233546,UZUKl,呃呃
210529-233546,吹牛大仙,23333
210529-233546,水月冰涟,呃呃呃
210529-233547,NrAI,呃呃
210529-233547,身材焦虑沙丁鱼,呃呃
210529-233548,便利屋68アル,呃呃
210529-233548,蕾咪の威严（笑）,百合，送头的神
210529-233549,荷包蛋即是正义,呃呃
210529-233549,摸鱼人22号,秀啊
210529-233549,正經人誰看直播啊,呃呃
210529-233549,Kenan0207,武士刀C有擋格
210529-233549,玩笑丶一句,高脚不吃地面伤害
210529-233550,彗星の冒険家,呃呃
210529-233552,盐烤秋刀榆o,李在赣神魔
210529-233553,甘i牛乳,呃呃
210529-233556,暴行-Atrocity,法师前摇有点长阿
210529-233556,TURMEN,boss好涩
210529-233556,棒打鹌鹑,我谔谔
210529-233556,你为何这么叼11,攻击前摇好大啊
210529-233558,阿南菌,今天有以撒吗
210529-233600,天明雨后,弹反吧
210529-233600,小小baker,火焰弓太慢了吧
210529-233601,岩间明,直接武士弹反到底呗
210529-233604,天流泪,单方面吊打果然弓兵克法师
210529-233605,notaall,只有虫子有翻滚，所以不能让玩家不用虫子妹
210529-233606,六叶β寒雨,虫妹好多
210529-233607,一只废污,太刀弹反完事了
210529-233608,浓咖好好喝,可恶的特别周（错乱
210529-233609,重口味的蜈蚣,加奈无限歌单？
210529-233610,云中之龙是我1201,互弓，打得过吗？
210529-233614,重口味的蜈蚣,加奈格挡
210529-233616,单纯说,这个游戏操作有点僵硬的。。。
210529-233628,蕾咪の威严（笑）,红色形态
210529-233633,甘i牛乳,红色形态
210529-233634,茶耶_,别僵了
210529-233636,去年买了个登山包超耐磨,所以一开始就用红色不就好了么.紧迫感、
210529-233636,只野馬鹿,一开始就用红色形态战斗不就好了吗
210529-233640,六月的冰棒,僵尸法师，虫族弓箭手，鬼族武士。。。
210529-233641,桐桐子喵,以撒没了吗
210529-233641,Ender-Star,大古快乐型
210529-233645,玩笑丶一句,复仇盾更好
210529-233646,莱月希卡利,纯死的时候不是主角杀的  没有被收集  死在了女神复苏之前
210529-233646,从未赢过,前面好像说了另外俩人占了这个虫妹的身体
210529-233646,汉斯克里斯蒂安安徒生,那为什么不一开始就用红色形态
210529-233651,十方の圆舞曲,草
210529-233653,九制杨梅干,哈哈哈哈哈哈哈哈哈
210529-233653,苦尔鳗,put on
210529-233653,-Marine-,从奥
210529-233654,莱月希卡利,说以纯回不去了
210529-233655,-Marine-,草
210529-233656,吹牛大仙,哈哈哈哈哈哈哈
210529-233657,泛亚龙,我们的弓箭手叫纯
210529-233702,甘i牛乳,草
210529-233714,只野馬鹿,墙角惨案
210529-233715,泛亚龙,可能是真的纯
210529-233716,白鬼炎魂,直接中门对狙
210529-233720,月色朦胧夜撩人,猛啊
210529-233722,棒打鹌鹑,天下武功出墙角
210529-233730,摸头杀,药王
210529-233730,大和赤骥OfficiaI,纯死了，这些都是虫
210529-233732,一只废污,纯死了，最后结局这也就是个虫子
210529-233737,重口味的蜈蚣,加奈乱杀
210529-233740,七约帕原,完 全 弹 反
210529-233745,十方の圆舞曲,木大
210529-233746,卡理梅乾,呃呃
210529-233746,西木野妈个姬,呃啊
210529-233747,浓咖好好喝,草
210529-233748,S_辉羽,乐
210529-233748,Brumm,呃啊
210529-233749,肉丝是怎样炼成的,帅啊，看破斩
210529-233749,蕾咪の威严（笑）,草
210529-233749,我谔谔谔谔我,呃呃
210529-233749,神炎加农,呃呃
210529-233749,茶耶_,木大
210529-233750,Hass999,呃呃
210529-233750,长角的角义,hhhh
210529-233750,吹牛大仙,哈哈哈哈哈
210529-233750,水月冰涟,草
210529-233750,摸鱼人22号,哈哈
210529-233751,盐烤秋刀榆o,你好菜啊
210529-233751,只野馬鹿,战争践踏
210529-233751,从未赢过,草
210529-233751,花生米Ha3my,呃呃
210529-233751,WCDPrologue,全部木大
210529-233752,小小baker,哈哈哈哈哈哈哈哈哈哈
210529-233752,天流泪,偶瓦利大
210529-233752,正經人誰看直播啊,呃呃
210529-233752,玩笑丶一句,雷之呼吸
210529-233752,1260xqwq,操
210529-233752,赤豆包Ritsn,2333333
210529-233753,甘i牛乳,呃呃
210529-233753,家里蹲的江衣,？
210529-233753,Eleusiss,...
210529-233753,灬风见幽香灬,呃呃
210529-233753,重口味的蜈蚣,有大
210529-233754,mask01A,乐
210529-233754,幽灵鲨_Channel,乱秀
210529-233754,来♂战♂个♂痛♂快♂,死于弓兵近战
210529-233754,向水iiii,呃呃
210529-233755,北归星尘,木大
210529-233755,1260xqwq,太刀侠现状
210529-233756,_nick哥,全部木大
210529-233756,NoTacit,我的jk怎么变成鬼了
210529-233756,彗星の冒険家,一脚踩死
210529-233756,十月寒风,踩死
210529-233756,烧烤三斤半漂亮吱吱,欧拉
210529-233756,一粒蛋一个顶俩,花里胡哨
210529-233757,有一只丫丫,草
210529-233757,嵐冰,哈哈哈哈哈
210529-233757,莱月希卡利,不是  真的纯死得太早了 被虫娘杀的  
210529-233757,便利屋68アル,呃呃
210529-233758,魔彩光的上海ovo,这个蜘蛛的造型好色啊
210529-233758,Abby_Official,呃呃
210529-233758,肉丝是怎样炼成的,刚说完
210529-233758,Hass999,木大呃呃
210529-233759,软弱的魔王,真·木大
210529-233800,雨原H,呃啊
210529-233800,没有蜜柑,草
210529-233801,岩间明,欧拉！
210529-233801,Elphelt瓦伦泰,飞行物:木大  体术:呃呃
210529-233802,UZUKl,呃呃
210529-233802,Quindecim_FT,kuso
210529-233802,从不中奖天依_恋,蜘蛛网可以打，打了会怎么样？
210529-233802,老实人不想当水老王,一jio
210529-233804,蒙特君,乐死了
210529-233813,泛亚龙,有两只
210529-233815,阿尔托莉亚丶潘多拉贡,今晚有开车吗
210529-233816,七约帕原,对枪
210529-233819,魔法少女平沢唯,这是啥游戏
210529-233821,Dr_Rua,深夜才敢玩的游戏！
210529-233825,茶耶_,蹲起嘲讽
210529-233830,单挑api,蹲起嘲讽
210529-233830,白鬼炎魂,用魔法弓试试
210529-233832,长角的角义,话说为什么没有史莱姆娘啊
210529-233839,玩笑丶一句,就你自己叠
210529-233848,西木野妈个姬,草
210529-233857,玩笑丶一句,对面永远-1
210529-233858,踩影,草
210529-233905,KirisakiMashiro,W打W
210529-233908,茶耶_,木大大
210529-233916,茶耶_,4
210529-233918,神炎加农,草
210529-233918,荷包蛋即是正义,还是这个好使
210529-233921,莱月希卡利,史莱姆娘是试验品没有异世界灵魂在这种关键吧
210529-233925,吹牛大仙,把自己秀了
210529-233927,棒打鹌鹑,马桶盖子是什么
210529-233927,SundayNH,好接
210529-233930,超高校级的吐槽役orz,烤鸡要没咯
210529-233930,盐烤秋刀榆o,血压拉满
210529-233933,充满抛瓦和睿智,烤鸡要没喽
210529-233938,长角的角义,w：精二一级 vs W：狂炸不止
210529-233942,莱月希卡利,加油  api
210529-234005,塑料骑士单推人,乱炸无休（）
210529-234011,无才桑,还是格挡香
210529-234013,人青有个黄豆豆,6
210529-234016,荷包蛋即是正义,帅啊
210529-234027,jiucai2000,太刀，永远的神
210529-234027,烽火烈天,chuchu怪事
210529-234028,芒刺在身,三步之内，刀快
210529-234029,鹄锦,加奈hso
210529-234030,玩笑丶一句,这个突刺接个登龙就帅了
210529-234033,单挑api,不要谜语人
210529-234035,keylander,这个跳砍性能太好了
210529-234039,Brumm,另外右边纯原本的尸体不见了
210529-234040,KirisakiMashiro,太刀侠永远的神
210529-234043,不太懂你说什么,今天几点有小崔听啊
